file,pe_min,pe_p10,pe_p25,pe_median,pe_p75,pe_p90,pe_max,pe_mean,pe_std,pe_skew,pe_kurt,stress_I1_min,stress_I1_p10,stress_I1_p25,stress_I1_median,stress_I1_p75,stress_I1_p90,stress_I1_max,stress_I1_mean,stress_I1_std,stress_I1_skew,stress_I1_kurt,stress_vm_min,stress_vm_p10,stress_vm_p25,stress_vm_median,stress_vm_p75,stress_vm_p90,stress_vm_max,stress_vm_mean,stress_vm_std,stress_vm_skew,stress_vm_kurt,sxx_min,sxx_p10,sxx_p25,sxx_median,sxx_p75,sxx_p90,sxx_max,sxx_mean,sxx_std,sxx_skew,sxx_kurt,syy_min,syy_p10,syy_p25,syy_median,syy_p75,syy_p90,syy_max,syy_mean,syy_std,syy_skew,syy_kurt,szz_min,szz_p10,szz_p25,szz_median,szz_p75,szz_p90,szz_max,szz_mean,szz_std,szz_skew,szz_kurt,sxy_min,sxy_p10,sxy_p25,sxy_median,sxy_p75,sxy_p90,sxy_max,sxy_mean,sxy_std,sxy_skew,sxy_kurt,sxz_min,sxz_p10,sxz_p25,sxz_median,sxz_p75,sxz_p90,sxz_max,sxz_mean,sxz_std,sxz_skew,sxz_kurt,syz_min,syz_p10,syz_p25,syz_median,syz_p75,syz_p90,syz_max,syz_mean,syz_std,syz_skew,syz_kurt,coord_min,coord_p10,coord_p25,coord_median,coord_p75,coord_p90,coord_max,coord_mean,coord_std,coord_skew,coord_kurt,voro_vol_min,voro_vol_p10,voro_vol_p25,voro_vol_median,voro_vol_p75,voro_vol_p90,voro_vol_max,voro_vol_mean,voro_vol_std,voro_vol_skew,voro_vol_kurt,frac_coord_le_11,frac_coord_le_10,frac_coord_le_9,frac_vm_top5,frac_pe_top5,coord_bin_4_5,coord_bin_6_7,coord_bin_8_9,coord_bin_10_11,coord_bin_12,coord_below_8,coord_perfect_12,pe_bin_0,pe_bin_1,pe_bin_2,pe_bin_3,pe_bin_4,pe_bin_5,pe_bin_6,pe_bin_7,pe_bin_8,pe_bin_9,pe_below_min,pe_above_max,pe_absolute_min,file_path
dump.ni_fcc_r0.9_c8.7_8.4_8.2_ss.005000,-4.46628,-4.435728,-4.42578,-4.41259,-4.3969,-4.379781,-3.86588,-4.409218074150989,0.026587903026416507,4.111444507536434,51.95635691715178,-5024140.0,-1380183.3,-698697.95,46039.95,751992.6499999999,1385187.4,4049403.0,20596.01831558514,1087553.6299630902,-0.13754777547431773,0.11943665234563339,156810.77612974404,654171.5268149832,847139.7172957421,1088796.134707177,1362426.1487715377,1645764.5525577373,3397134.5445510396,1125148.3761507263,390563.0307773158,0.6031669313107328,0.6229067232848391,-2147320.0,-606482.3999999999,-304840.25,21787.85,336992.5,599637.7999999998,1772070.0,6577.39890135353,472690.2093591929,-0.1976443754713613,0.05493807449468591,-2125500.0,-598650.2999999999,-293139.75,27114.699999999997,324118.75,591423.2999999997,1688940.0,8182.03668642194,465036.79984778166,-0.22164303755644818,0.1168049194616767,-2192440.0,-604420.8,-302681.25,21386.15,332758.75,599640.2,1485950.0,5836.582727809675,473317.6237743567,-0.19988878994755857,0.06538522247096212,-1486050.0,-420598.7,-219053.75,-3852.56,219897.25,422664.99999999994,1394350.0,-895.9832333129738,337249.02606939635,-0.023001782666696478,0.30771209203515015,-1564760.0,-423150.5,-219954.25,-2807.035,223816.0,418239.19999999995,1343800.0,-322.2974036831174,334270.81227298337,0.010241787913169214,0.2386403655476177,-1651750.0,-426979.39999999997,-223329.5,3269.615,222069.0,418104.79999999993,1660610.0,64.57491570974821,335631.8367495274,0.015233322412334034,0.251167816681511,10.0,13.0,13.0,14.0,15.0,15.0,17.0,13.983508429025164,0.9159787105039279,0.05593318744003433,-0.11725013600441825,10.3282,10.8168,10.9312,11.05345,11.1802,11.29659,20.4568,11.062896744441732,0.27217379002140973,12.494356747883941,320.7866682789656,0.000610798924993892,0.0001221597849987784,0.0,0.05002443195699976,0.05002443195699976,0.0,0.0,0.0,0.000610798924993892,0.9993892010750061,0.0,0.041412167114585875,0.0001832396774981676,6.10798924993892e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997556804300024,0.0,-4.46628,/home/santi-simaf/Escritorio/ENERGY.PY-V2/databases/results_plus_plus/dump.ni_fcc_r0.9_c8.7_8.4_8.2_ss.005000
dump.ni_fcc_r0.9_c8.8_7.7_7.3_ss.001000,-4.46762,-4.43574,-4.42528,-4.4123,-4.396645,-4.380437,-3.94096,-4.408971866446724,0.02743949221543427,4.815174740837497,61.78007561255374,-4447390.0,-1342571.6199999999,-677855.0,57301.565,773623.15,1400737.85,4153460.0,36994.25784709799,1075268.058005524,-0.10230586069775023,0.05622459215507147,143660.15124984624,655237.6377319887,848061.5159258997,1100325.8457468678,1378054.249255213,1665946.96970776,3634251.6779558393,1134795.1377221441,397382.38227392343,0.5744165878925853,0.5239184150782528,-2027480.0,-600719.2,-294812.5,25206.050000000003,337791.0,599581.7000000007,1710170.0,10712.950668603371,469227.5149269945,-0.20803411093424065,0.06954129919420549,-2047280.0,-585745.3,-289039.25,32862.75,334355.0,595079.1,1519060.0,14422.7014626283,462065.3049420502,-0.2056464915438019,0.06794420679926061,-2513160.0,-584157.6,-292885.75,27320.35,333538.5,597809.3000000002,1705450.0,11858.605715866324,464357.13653152453,-0.22958392975914865,0.18633430081051028,-1421270.0,-432055.5,-227575.25,-3830.225,223687.5,429708.3000000005,1474410.0,-1315.426538892963,341102.0957340992,0.02325905627912155,0.2072120145172116,-1506890.0,-438047.0,-225869.5,-2783.4300000000003,222235.5,432336.9,1943560.0,-1443.5548455339683,341421.86624051497,0.007932158505952152,0.24115451974384206,-1552080.0,-430991.4,-224739.0,-1103.29,222860.25,431527.60000000015,1499940.0,-1481.8436340359244,342103.8620683077,-0.006440988157073746,0.27270167147277125,9.0,13.0,13.0,14.0,15.0,15.0,17.0,13.960654936461388,0.9168611190734781,0.016411579349963706,0.025696364230018975,10.4038,10.82587,10.933074999999999,11.0576,11.185025,11.297,21.5346,11.069176857282503,0.31441831924460384,16.087535355471196,422.66667495753916,0.0012218963831867058,0.0005498533724340176,6.109481915933529e-05,0.0500366568914956,0.05015884652981427,0.0,0.0,6.109481915933529e-05,0.0011608015640273705,0.9987781036168133,0.0,0.0436217008797654,0.0007331378299120235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999266862170088,0.0,-4.46762,/home/santi-simaf/Escritorio/ENERGY.PY-V2/databases/results_plus_plus/dump.ni_fcc_r0.9_c8.8_7.7_7.3_ss.001000
dump.ni_fcc_r0.9_c8.8_7.7_7.3_ss.002000,-4.46603,-4.436423,-4.4260125,-4.41283,-4.39724,-4.380247,-3.93564,-4.409582121823069,0.027332164942345433,4.747818182467295,60.45505940234883,-4349810.0,-1377034.0,-695748.98,35622.54999999999,753453.275,1379957.7,3748560.0,15431.39947849707,1073068.5785626424,-0.10235220749235964,-0.03788870743063022,116312.92248456315,657646.0047605686,842418.1607971136,1082254.7424028374,1354680.6716549578,1638440.306483941,3113539.2208801657,1119603.3258751824,386886.4506457511,0.6157083654127226,0.5501559223041239,-1825140.0,-597444.0,-303045.5,18907.449999999997,327045.75,591210.6000000003,1648570.0,4872.347522171921,463628.92085330107,-0.1771783855627417,0.003204980581385186,-2006300.0,-596271.6,-299902.25,21860.05,325833.25,587657.7000000005,1510670.0,5759.495794440371,463231.589910003,-0.18970516306663657,0.04392533608834048,-1829950.0,-610118.7,-300456.5,22589.9,324998.25,592530.9000000001,1561130.0,4799.556161884775,466009.5172268947,-0.1875241024551504,-0.01731762932513714,-1379230.0,-429802.2,-228581.75,-1525.6100000000001,222592.0,423530.30000000005,1409630.0,-1860.4785015548625,337346.07347316714,-0.001554343392827376,0.16939117581415086,-1717530.0,-418071.6,-216932.25,-2183.62,218672.5,423094.80000000005,1394590.0,610.5780203934511,332861.26160568494,0.01534843387499176,0.2719201535087241,-1493430.0,-423224.1,-216320.25,784.9365,223202.75,422057.40000000026,1313980.0,1955.0368392900773,334233.63771521114,0.017997473432093614,0.22342191294948188,9.0,13.0,13.0,14.0,15.0,15.0,18.0,13.973607038123166,0.927723425701747,-0.0009442140669362898,-0.002581746470362578,10.4108,10.8149,10.924975,11.0513,11.177325,11.291630000000001,20.2897,11.0623040200391,0.3105676484116841,14.998834797334137,369.64787238899703,0.0010997067448680353,0.0004887585532746823,6.109481915933529e-05,0.0500366568914956,0.0500366568914956,0.0,0.0,6.109481915933529e-05,0.0010386119257086998,0.998900293255132,0.0,0.04630987292277615,0.0006720430107526882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993279569892473,0.0,-4.46603,/home/santi-simaf/Escritorio/ENERGY.PY-V2/databases/results_plus_plus/dump.ni_fcc_r0.9_c8.8_7.7_7.3_ss.002000
dump.ni_fcc_r0.9_c8.8_7.7_7.3_ss.003000,-4.46756,-4.435946,-4.42551,-4.41237,-4.3966275,-4.37989,-3.94037,-4.408956062438905,0.027603859817657877,4.771384888373041,60.959678043617544,-4528380.0,-1395954.7,-709987.5,39872.5,752802.25,1415248.8000000005,5261990.0,13928.001790096527,1097225.8488507085,-0.14821108418898066,0.09883144071342542,117304.10103883964,653648.8878794102,847529.2810391317,1089869.3009896856,1365782.6681450591,1644201.1367193526,3323504.749437106,1125603.787816098,390081.2060661525,0.5565749645762844,0.4682233026419569,-2133310.0,-604891.1,-297635.5,21015.2,331157.5,589669.6000000001,1723170.0,4204.1629631476035,471105.7752229351,-0.25634758126063595,0.15495803957076326,-2141180.0,-614927.7999999999,-297163.5,25023.2,329867.0,598084.9000000001,1855570.0,5316.76403220919,471622.47171816544,-0.2191491833232946,0.04280161805307925,-2212830.0,-612383.6,-300841.5,16263.25,332532.25,599872.7000000001,1683250.0,4407.074794739735,475800.06912645436,-0.2143815517498127,0.14245077118605032,-1491040.0,-426220.2,-221856.0,532.658,224557.5,421543.00000000006,1473880.0,-56.75460830889483,334386.28153750795,0.007798264153313296,0.19096872107267604,-1445830.0,-424429.4,-223046.5,1329.935,221382.25,426480.50000000006,1375590.0,1565.269475794233,336223.5597824298,0.02866120079710663,0.27048918952450896,-1401910.0,-426747.5,-221510.75,978.7225000000001,225437.5,425408.5000000003,1511920.0,527.581097189638,336875.40050902654,-0.004693899469084604,0.19177396510999412,9.0,13.0,13.0,14.0,15.0,15.0,17.0,13.996700879765395,0.9245311553006119,0.006067135502687706,-0.030203138949598696,10.3694,10.81467,10.926974999999999,11.0521,11.179725000000001,11.30343,20.3559,11.064642503665688,0.31085307076864,14.756260305671907,367.06131437060986,0.0010997067448680353,0.00036656891495601173,0.00012218963831867058,0.0500366568914956,0.0500366568914956,0.0,0.0,0.00012218963831867058,0.0009775171065493646,0.998900293255132,0.0,0.04117790811339198,0.0006720430107526882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993279569892473,0.0,-4.46756,/home/santi-simaf/Escritorio/ENERGY.PY-V2/databases/results_plus_plus/dump.ni_fcc_r0.9_c8.8_7.7_7.3_ss.003000
dump.ni_fcc_r0.9_c8.8_7.7_7.3_ss.004000,-4.47016,-4.436153,-4.42624,-4.4134,-4.39799,-4.381157,-3.94407,-4.410019394550343,0.027160901132790245,5.0586467586690445,66.20856155496762,-5107380.0,-1373830.0,-681278.35,57156.45,767856.865,1390552.3000000005,5429570.0,26840.546008382214,1076365.7244132003,-0.1290214388163142,0.02581322018518284,133679.9781833465,646338.1063700466,836855.9972066614,1073255.563252498,1350866.9928908604,1619637.3049154175,3180802.298983398,1111536.9953100355,386279.4304296763,0.562791682306219,0.48108792152974766,-2640970.0,-603592.2,-300015.5,27437.6,337265.75,599602.1,1575380.0,9488.741443902736,471684.02030774724,-0.23630558131134116,0.08894190776729882,-2042960.0,-597028.7999999999,-292820.25,33113.0,331559.25,586931.3,2157930.0,10200.372238055961,464288.1469521505,-0.25639871070508263,0.09878053448088764,-2096850.0,-591329.4,-296162.0,22426.5,325224.5,591424.4,1721990.0,7151.43232642351,461774.19957253424,-0.20168701508449394,0.06489308489064616,-1239980.0,-412891.6,-216692.25,-281.9015,215823.25,410767.1000000002,1657520.0,511.72021637952093,329190.6393484896,0.01653327566899409,0.29384940017942274,-1325920.0,-423336.9,-217717.5,245.94650000000001,218739.0,420864.40000000014,1374330.0,-359.10604244867966,333008.6327450084,-0.01045094087063559,0.2000612104790842,-1405240.0,-418536.9,-217832.25,1969.29,218672.75,417840.20000000007,1597120.0,221.96170240713607,331342.55538298085,-0.008142362365558332,0.19653471778942677,10.0,13.0,13.0,14.0,15.0,15.0,17.0,13.974095796676442,0.9127320369946688,0.03711927408463858,-0.06939459122858915,10.2575,10.81777,10.9279,11.0513,11.177525,11.294130000000001,20.5364,11.06279744623656,0.3035508918599946,14.831857053938059,369.140640105437,0.000855327468230694,0.00036656891495601173,0.0,0.0500366568914956,0.0500366568914956,0.0,0.0,0.0,0.000855327468230694,0.9991446725317693,0.0,0.04111681329423265,0.0006109481915933529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993890518084066,0.0,-4.47016,/home/santi-simaf/Escritorio/ENERGY.PY-V2/databases/results_plus_plus/dump.ni_fcc_r0.9_c8.8_7.7_7.3_ss.004000
dump.ni_fcc_r0.9_c8.8_7.7_7.3_ss.005000,-4.47107,-4.43612,-4.4257,-4.4126650000000005,-4.397,-4.380490999999999,-3.92598,-4.409283250244379,0.027627491131108645,4.904778598412238,63.251892044170454,-4782220.0,-1369023.0,-675612.5,56536.0,776725.075,1415565.5,5009960.0,38722.94373217497,1089168.902489824,-0.1238994452474633,0.09664008983087324,168049.66457788603,652878.2713278037,843584.2450490738,1084603.6666030043,1354559.5954920314,1649160.6242452601,3320197.6257629953,1123408.8053757397,391258.49021291785,0.6256664726370543,0.6497757142235026,-1894310.0,-595485.1,-290929.25,28494.15,337518.5,601230.0000000001,1795560.0,11726.638063846529,470774.36616562324,-0.22346856658640007,0.10309888625687602,-1941890.0,-599292.0,-291432.5,33101.95,345430.75,604662.8,1753970.0,15497.746590518085,468548.7814346064,-0.20935554724560151,-0.00481021088178446,-2180600.0,-607715.1,-295214.75,30510.6,333826.5,602708.6000000002,1629750.0,11498.559077810361,471497.48487213225,-0.2035095853291315,0.0885470375992159,-1623660.0,-426046.0,-218206.5,-172.2455,217806.0,421383.5,1401830.0,-1677.196135062316,335039.59512377117,-0.03601100107119189,0.28391163916965656,-1548970.0,-418953.8,-222927.5,593.4035,219994.5,417655.20000000036,1385090.0,-911.6354717069892,334056.9114657452,-0.012727239103960692,0.2808281142651836,-1726360.0,-432887.9,-222401.0,-3254.14,219147.5,426705.5,1549870.0,-1773.0203751955041,337424.2852097999,0.02612726450094585,0.2869457990071962,9.0,13.0,13.0,14.0,15.0,15.0,17.0,13.977272727272727,0.9308447195364484,0.029177192146186078,0.005216754705820836,10.3271,10.8199,10.9332,11.0558,11.183824999999999,11.30226,20.3218,11.068135661045945,0.30987392935634694,15.060054924228513,379.14512854739246,0.0010386119257086998,0.000427663734115347,0.00012218963831867058,0.0500366568914956,0.0500366568914956,0.0,0.0,0.00012218963831867058,0.0009164222873900294,0.9989613880742912,0.0,0.04435483870967742,0.0006720430107526882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993279569892473,0.0,-4.47107,/home/santi-simaf/Escritorio/ENERGY.PY-V2/databases/results_plus_plus/dump.ni_fcc_r0.9_c8.8_7.7_7.3_ss.005000
dump.ni_fcc_r0.9_c8.8_8.7_7.2_ss.001000,-4.4701,-4.435653,-4.42539,-4.412364999999999,-4.396695,-4.380551,-3.92528,-4.408940574902248,0.02755737111639265,4.877645939418464,63.475356911850376,-4435870.0,-1344555.9,-682562.775,52692.850000000006,774710.875,1396275.8,4424790.0,35885.15560972019,1075984.460237096,-0.09941617804750572,0.05564582267543816,114280.36340535499,657909.4254417713,849510.5480199689,1096164.1306581665,1377262.0099087048,1662711.224334723,3589898.08043101,1133977.20503401,397193.13650919264,0.5806929604500409,0.5330205697110508,-2092800.0,-601920.2,-294276.0,25271.65,337226.75,599649.4,1710830.0,9807.124247385142,468968.108308617,-0.2075123894308319,0.05681812969650624,-1988840.0,-593092.7,-287450.0,27888.65,331451.5,597972.1000000001,1643920.0,14278.905423686461,462063.7611562996,-0.21108917216985806,0.10082528542274005,-2634680.0,-583847.4,-293432.5,23970.6,331640.5,599208.5000000002,1775870.0,11799.125938648584,465309.4316836823,-0.2153516681078443,0.1937199563108467,-1430150.0,-433250.8,-227427.75,-4603.46,225035.0,429106.80000000005,1437130.0,-1494.6778006274437,340728.66123630176,0.02237350694794522,0.19209389115394693,-1553660.0,-435577.2,-225850.5,-2702.17,224988.75,432383.4000000002,1915660.0,-1457.19901838954,341331.74653968564,-0.0055548698027580706,0.2394562948761969,-1538090.0,-432237.6,-222250.25,-1616.5500000000002,220794.75,429911.10000000003,1442460.0,-1931.5843663489736,341490.2415754305,-0.006223580373006786,0.3003906869110442,9.0,13.0,13.0,14.0,15.0,15.0,17.0,13.961021505376344,0.919737734288168,0.005023156354055118,-0.0002866353843553604,10.4085,10.82464,10.932974999999999,11.0564,11.1846,11.29716,21.7677,11.068967002688172,0.3113274975831709,15.848399827962867,418.78361750835694,0.0007942326490713588,0.0006720430107526882,0.00012218963831867058,0.0500366568914956,0.0500366568914956,0.0,0.0,0.00012218963831867058,0.0006720430107526882,0.9992057673509286,0.0,0.0446603128054741,0.0006720430107526882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993279569892473,0.0,-4.4701,/home/santi-simaf/Escritorio/ENERGY.PY-V2/databases/results_plus_plus/dump.ni_fcc_r0.9_c8.8_8.7_7.2_ss.001000
dump.ni_fcc_r0.9_c8.8_8.7_7.2_ss.002000,-4.46839,-4.436513,-4.42623,-4.41271,-4.39743,-4.3803,-3.93245,-4.409591437561096,0.027488264705430303,4.826168091289251,61.89078769358182,-4438170.0,-1399589.7,-701140.4,41994.0,752033.0750000001,1398682.000000001,3884160.0,15596.911849890028,1074890.4988993148,-0.10766227852908053,-0.034915949519908285,99318.40106160926,652732.196936638,842288.8149026013,1083126.8856625268,1353134.240174107,1629934.4447452442,3004548.404447497,1118261.386472374,385970.578478545,0.5796121807024693,0.4884852422420045,-1882850.0,-596641.0,-304625.25,21845.75,322183.5,592892.7000000002,1618310.0,5303.822297207967,463421.976764721,-0.1872168759902179,0.0006855158699772268,-2259690.0,-602164.4,-297390.75,18687.8,324203.75,584394.0000000006,1543720.0,5610.297327303274,463825.07131942967,-0.1881376366537388,0.05340482987781181,-1821130.0,-609946.8,-300504.75,22432.25,329332.75,590211.9,1559870.0,4682.7922253787865,467821.0380457669,-0.1756663655880002,-0.013451515651617285,-1367240.0,-425814.4,-224530.5,-1503.425,221418.0,420343.8000000004,1409500.0,-1114.3203392534217,335038.29976411775,0.010033118603825018,0.19532736912142523,-1662740.0,-419918.8,-218903.25,-1658.29,218848.75,424369.6000000001,1464460.0,608.5212843866076,331025.86941797734,0.030223334928249187,0.18013852254655882,-1444580.0,-422990.8,-219113.0,1786.25,220762.75,425288.60000000015,1351610.0,999.9223493646128,335972.67618572334,0.010145517391212992,0.24762222876937612,10.0,13.0,13.0,14.0,15.0,15.0,18.0,13.980938416422287,0.936293356126992,0.03473728416650223,-0.05577158582651265,10.4168,10.81377,10.925275,11.05125,11.1775,11.2952,20.7936,11.062349163000977,0.3141408718828804,15.576105787336434,397.53092461345045,0.0012218963831867058,0.00030547409579667644,0.0,0.0500366568914956,0.0500366568914956,0.0,0.0,0.0,0.0012218963831867058,0.9987781036168133,0.0,0.04594330400782014,0.0006109481915933529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9993890518084066,0.0,-4.46839,/home/santi-simaf/Escritorio/ENERGY.PY-V2/databases/results_plus_plus/dump.ni_fcc_r0.9_c8.8_8.7_7.2_ss.002000
dump.ni_fcc_r0.9_c8.8_8.7_7.2_ss.003000,-4.46952,-4.43614,-4.42555,-4.4123,-4.39654,-4.380244,-3.93275,-4.4089688648582595,0.027546959857516873,4.7652348303134735,60.4175952770596,-4575070.0,-1387841.81,-707850.0,24791.5,763501.4875,1389254.700000001,5346760.0,12989.86581865836,1092183.1158944783,-0.12875953192147085,0.07123217561812023,138852.0822290757,657415.5393647507,850081.0322362718,1095692.683271002,1360780.9058372704,1643348.1953219709,3349810.08721405,1127764.9978159987,388138.14540300914,0.5747291950220286,0.5452808265432774,-2081910.0,-607252.6,-302391.5,28049.4,328294.25,583540.2000000003,2063370.0,4125.45112806085,468680.0303419204,-0.2473011301428732,0.1372326837216602,-1955960.0,-608327.0,-304269.75,22725.3,328781.25,598497.6000000001,1582550.0,4329.558079038369,470155.89010010246,-0.21049850475302176,0.03727937165179185,-2009540.0,-603980.3,-304382.0,19767.1,334674.0,601802.6000000002,1774900.0,4534.856611559138,475667.40034264885,-0.21477329402786036,0.13888498096077084,-1464980.0,-428981.6,-223058.25,-148.1735,220465.75,421039.00000000006,1391170.0,-1017.889352761486,334450.38373169233,-0.017121745651854644,0.14684367982163105,-1558380.0,-427849.5,-222594.0,1014.6085,224029.0,426803.20000000036,1535940.0,1513.8281370381242,335983.0140600467,0.042220369448005377,0.24790534008483434,-1408570.0,-430098.3,-224022.0,642.508,225012.5,425487.2,1250380.0,603.7220956989245,338786.1413371875,-0.007092011328269001,0.1699310162517964,9.0,13.0,13.0,14.0,15.0,15.0,17.0,13.996578690127077,0.9178983198108188,0.007232742486889304,-0.037076497369308736,10.3913,10.81787,10.927475000000001,11.0509,11.1796,11.300130000000001,20.832,11.064446688660801,0.31096537821103065,14.841925941906812,368.90652146685017,0.0009164222873900294,0.00030547409579667644,6.109481915933529e-05,0.0500366568914956,0.0500366568914956,0.0,0.0,6.109481915933529e-05,0.000855327468230694,0.9990835777126099,0.0,0.04148338220918866,0.0007331378299120235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.999266862170088,0.0,-4.46952,/home/santi-simaf/Escritorio/ENERGY.PY-V2/databases/results_plus_plus/dump.ni_fcc_r0.9_c8.8_8.7_7.2_ss.003000
dump.ni_fcc_r0.9_c8.8_8.7_7.2_ss.004000,-4.47064,-4.43616,-4.42636,-4.41337,-4.39811,-4.381671,-3.95991,-4.410022635630498,0.027281017820287853,4.93775565641226,62.67638522198151,-4810910.0,-1382794.1,-677581.8500000001,61213.600000000006,770585.1000000001,1396761.7000000002,3709590.0,28946.38130760203,1077899.4662527547,-0.15615670876960214,0.007749671218609144,170029.42932389674,642305.0086818555,836405.8706811805,1072362.0604058958,1347735.3534986763,1618963.1626162177,2860496.6402257844,1108336.0878090528,384633.1067188526,0.5442825558024658,0.37381067378011723,-2014940.0,-601726.5,-300367.0,28296.4,339424.25,604719.5000000003,1823040.0,10784.965008217252,470434.3892704984,-0.2187912091373628,0.03731629578074491,-1915600.0,-594412.1,-291608.75,30404.3,329659.25,587882.6000000001,1695650.0,9505.348578588097,463737.91725052864,-0.2611081772013744,0.1445789747000812,-1915990.0,-588657.4,-290421.75,25656.9,328786.25,579482.1000000007,1466490.0,8656.067720796676,460605.1327174543,-0.2338603703056792,0.09164681113438089,-1323990.0,-416804.3,-216947.75,2048.04,216740.25,418095.4,1497180.0,272.32471619012705,329974.9266427739,0.00013681690442809288,0.22937311525396442,-1277080.0,-422692.1,-219959.75,253.994,217137.5,423072.60000000015,1352510.0,-1081.310849920576,330274.7462352461,-0.0228343284753134,0.11300364763496917,-1365980.0,-413958.0,-214620.75,-464.7075,220573.0,420743.7000000001,1381910.0,1962.181576197458,331998.5933358512,0.014718468023691892,0.23604021489093618,9.0,13.0,13.0,14.0,15.0,15.0,17.0,13.970185728250245,0.9134157105296166,0.04103856653140168,-0.05118342363234163,10.3454,10.8159,10.9291,11.0533,11.180025,11.293330000000001,20.4112,11.06354308406647,0.3053407918841422,15.068071990748054,382.8815974482797,0.0007331378299120235,0.00036656891495601173,6.109481915933529e-05,0.0500366568914956,0.0500366568914956,0.0,0.0,6.109481915933529e-05,0.0006720430107526882,0.999266862170088,0.0,0.04148338220918866,0.0005498533724340176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994501466275659,0.0,-4.47064,/home/santi-simaf/Escritorio/ENERGY.PY-V2/databases/results_plus_plus/dump.ni_fcc_r0.9_c8.8_8.7_7.2_ss.004000
dump.ni_fcc_r0.9_c8.8_8.7_7.2_ss.005000,-4.47069,-4.43596,-4.42562,-4.412345,-4.39666,-4.379787,-3.84953,-4.408954383553275,0.02779982555031769,4.74475015383169,60.566512985831864,-4549270.0,-1392726.74,-697489.025,47115.7,767234.675,1401440.33,5232930.0,21638.13800200391,1092687.8472215221,-0.11201875717381107,0.06378481339755471,99802.53841613048,654749.6926446893,851275.0708678387,1093492.0400882256,1370740.359484356,1647980.082144861,3515798.6033149,1130186.0247860432,395904.7974241121,0.6211451800675931,0.7185936415753984,-2118150.0,-611854.8,-301095.0,22509.55,330885.0,603035.4,1800980.0,6712.260088947947,474010.95179297205,-0.201922091853116,0.10912105990153576,-2209510.0,-606328.0,-294824.0,24433.699999999997,338571.5,599575.8000000004,1984450.0,7786.266715744136,471278.3503630543,-0.2176149708247599,0.08663047004146218,-2230070.0,-609480.4,-297737.5,20263.3,336502.5,597313.5000000001,1737420.0,7139.611197311827,471310.0464239836,-0.20359886177520548,0.06314928077546611,-1391220.0,-425043.0,-221621.0,1225.155,223746.5,426521.1000000001,1570800.0,19.033803910069217,337784.65043094504,-0.04938432681538517,0.313984930498314,-1541460.0,-423421.5,-215894.75,-1403.385,217377.5,421395.50000000035,1306340.0,-1526.6432416483387,334792.29790402506,-0.04509887293655289,0.29107479437649975,-1685690.0,-427643.1,-223786.5,-941.6075000000001,225125.75,428024.9000000005,1456930.0,-26.930349835044435,341163.35163437884,0.029288868451129192,0.25894815299464424,9.0,13.0,13.0,14.0,15.0,15.0,18.0,13.984604105571847,0.9259937496697545,0.03649885822532206,-0.004274018974913751,10.3639,10.816569999999999,10.928,11.05295,11.1812,11.30253,22.823,11.06591303763441,0.3136818777655976,15.487422693533082,411.68380788291375,0.0010386119257086998,0.00036656891495601173,6.109481915933529e-05,0.0500366568914956,0.0500366568914956,0.0,0.0,6.109481915933529e-05,0.0009775171065493646,0.9989613880742912,0.0,0.042827468230694034,0.0004887585532746823,6.109481915933529e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994501466275659,0.0,-4.47069,/home/santi-simaf/Escritorio/ENERGY.PY-V2/databases/results_plus_plus/dump.ni_fcc_r0.9_c8.8_8.7_7.2_ss.005000
