file,pe_mean,pe_std,pe_median,coord_mean,coord_std,coord_entropy,coord_bin_10_11,vacancies,file_hash,_n_atoms_metadata,_processing_mode,file_path
dump.fcc_ni.754.,-4.28708,0.03475955198999917,-4.29993,13.0,0.6030226891555273,0.4505612086663046,0.0,16372,4a575692,12,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.754.
dump.fcc_ni.755.,-4.299370833333334,0.015413637089711607,-4.299519999999999,12.416666666666666,0.90033663737852,1.0114042644073518,0.16666666666666666,16372,8d8b5fb3,12,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.755.
dump.fcc_ni.756.,-4.213863333333333,0.07816222225861931,-4.208005,12.458333333333334,1.0206207261596574,1.0686175390975001,0.125,16360,1ff11a6c,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.756.
dump.fcc_ni.757.,-4.218019583333334,0.08137571432821677,-4.215925,12.583333333333334,1.3486439781165913,1.1605321290890849,0.25,16360,9f344fca,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.757.
dump.fcc_ni.758.,-4.209006250000001,0.07907680607636566,-4.2216249999999995,12.708333333333334,1.1970676733137326,0.985984616875194,0.20833333333333334,16360,b0965485,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.758.
dump.fcc_ni.759.,-4.21489625,0.07194949906539214,-4.211335,12.625,1.0134958870382644,0.9647470448218642,0.08333333333333333,16360,30afa83f,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.759.
dump.fcc_ni.76.,-4.043865730994153,0.20387653404744208,-4.09289,11.286549707602338,1.6178399985010612,1.6828402100922284,0.34502923976608185,16213,fc2600cf,171,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.76.
dump.fcc_ni.760.,-4.2070533333333335,0.07955868288997998,-4.193595,12.541666666666666,0.883627241233132,0.9582325447794875,0.125,16360,5084e7d3,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.760.
dump.fcc_ni.761.,-4.205110833333333,0.0867279864020971,-4.20087,12.25,0.9890707100936805,1.163635097846029,0.20833333333333334,16360,6f0468ed,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.761.
dump.fcc_ni.762.,-4.21252375,0.07956498567960454,-4.212260000000001,12.625,1.0959411282189109,0.9899490536341391,0.125,16360,f8df4b99,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.762.
dump.fcc_ni.763.,-4.2136120833333335,0.08053159158552073,-4.207305,12.75,1.4521348601882378,1.082534885363483,0.125,16360,f6d9de05,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.763.
dump.fcc_ni.764.,-4.210005,0.07621634670034917,-4.210084999999999,12.958333333333334,1.0417028979206269,0.8192299994020129,0.041666666666666664,16360,c0b3ea96,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.764.
dump.fcc_ni.765.,-4.21539375,0.07606675042427344,-4.201040000000001,12.25,1.1131623577819225,1.1995953569025017,0.20833333333333334,16360,a3e21e17,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.765.
dump.fcc_ni.766.,-4.27822,0.02253656140585784,-4.279515,12.833333333333334,0.7177405625652734,0.6365141680948128,0.0,16372,17d7c34a,12,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.766.
dump.fcc_ni.767.,-4.298823333333332,0.015535603878793743,-4.297359999999999,12.916666666666666,0.996204919895622,0.7595473911748635,0.08333333333333333,16372,e55e510d,12,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.767.
dump.fcc_ni.768.,-4.285221666666667,0.016105411193042,-4.283250000000001,12.916666666666666,0.5149286505444373,0.4505612086663046,0.0,16372,82dce634,12,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.768.
dump.fcc_ni.769.,-4.293968333333334,0.020706268630684286,-4.29392,13.166666666666666,1.1146408580454255,0.7595473911748635,0.08333333333333333,16372,bc0958aa,12,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.769.
dump.fcc_ni.77.,-4.040673567251463,0.20598476042036495,-4.10375,11.391812865497077,1.6427175082263856,1.6727668933385251,0.36257309941520466,16213,40173ceb,171,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.77.
dump.fcc_ni.770.,-4.297041666666667,0.021011715274767067,-4.300205,12.916666666666666,0.90033663737852,0.7214636863925116,0.08333333333333333,16372,48ae5070,12,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.770.
dump.fcc_ni.771.,-4.217176923076924,0.09548850669140162,-4.263335,12.423076923076923,0.9868364372306861,1.0411315163502328,0.19230769230769232,16358,e477de8d,26,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.771.
dump.fcc_ni.772.,-4.220273461538461,0.09906578141587767,-4.2668800000000005,12.26923076923077,1.185164707800306,1.2068518561713897,0.2692307692307692,16358,fe1d7700,26,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.772.
dump.fcc_ni.773.,-4.217101153846153,0.09624120437014176,-4.261455,12.73076923076923,1.0791734729020097,0.942216333512959,0.15384615384615385,16358,a943550a,26,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.773.
dump.fcc_ni.774.,-4.220873076923076,0.09779094227050812,-4.255895000000001,12.807692307692308,1.1668498024760776,0.9596147936120492,0.15384615384615385,16358,8c07b45e,26,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.774.
dump.fcc_ni.775.,-4.226350769230769,0.09911954660602824,-4.27241,12.538461538461538,1.2403473458920846,1.154822255835432,0.19230769230769232,16358,ade25e99,26,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.775.
dump.fcc_ni.776.,-4.210799655172414,0.10830120601764713,-4.25876,12.827586206896552,0.9661767627850572,0.6516582162640161,0.0,16355,987d526d,29,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.776.
dump.fcc_ni.777.,-4.2105324137931035,0.10629281341300191,-4.25241,12.551724137931034,0.9851108312031163,1.0096009987897216,0.10344827586206896,16355,801405f2,29,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.777.
dump.fcc_ni.778.,-4.20654551724138,0.10446415152667057,-4.25944,12.379310344827585,1.1775820597262692,1.171585209475759,0.2413793103448276,16355,7e5ad329,29,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.778.
dump.fcc_ni.779.,-4.2001972413793105,0.1217124220945349,-4.23705,12.655172413793103,0.8974512350049011,0.7276345260823875,0.0,16355,2096c43f,29,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.779.
dump.fcc_ni.78.,-4.045202456140351,0.2040338679350076,-4.09985,11.491228070175438,1.8031619973963766,1.6744688869246256,0.2573099415204678,16213,b535ea29,171,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.78.
dump.fcc_ni.780.,-4.208265517241379,0.11084846720978425,-4.26671,12.586206896551724,1.2397361867784138,1.0760512149086767,0.10344827586206896,16355,1071faa4,29,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.780.
dump.fcc_ni.781.,-4.231905454545455,0.07728241577408662,-4.26387,12.636363636363637,1.093071450000042,0.9989405265004003,0.13636363636363635,16362,47220bac,22,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.781.
dump.fcc_ni.782.,-4.232561818181819,0.0766822396794139,-4.260965000000001,12.636363636363637,1.2926699776028188,1.089871121871088,0.13636363636363635,16362,0755d986,22,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.782.
dump.fcc_ni.783.,-4.227676818181818,0.07298510992213635,-4.257805,12.727272727272727,1.2414207752110245,1.0700473142904763,0.13636363636363635,16362,b61a4aa9,22,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.783.
dump.fcc_ni.784.,-4.2293663636363625,0.07242479018793371,-4.249955,13.227272727272727,1.1518853358037973,0.7080189757562729,0.045454545454545456,16362,b5769d4b,22,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.784.
dump.fcc_ni.785.,-4.2361368181818175,0.07841444457474259,-4.271825,12.772727272727273,1.2317938209440804,0.997271522882384,0.18181818181818182,16362,b0ba8e1a,22,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.785.
dump.fcc_ni.786.,-4.208105833333334,0.08058143549913621,-4.204625,12.541666666666666,1.1787674722451364,1.061208440605252,0.20833333333333334,16360,47b96ce9,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.786.
dump.fcc_ni.787.,-4.209603333333333,0.0767094944901056,-4.18626,12.458333333333334,1.1025333147551268,1.061208440605252,0.20833333333333334,16360,193c0821,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.787.
dump.fcc_ni.788.,-4.206574583333333,0.08362067307213113,-4.20583,12.625,1.2790111669635225,1.0977773814157545,0.16666666666666666,16360,64a84b28,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.788.
dump.fcc_ni.789.,-4.216055416666666,0.08338811425988014,-4.22287,12.916666666666666,1.3805061033726997,1.0534722165054484,0.125,16360,f3635c9b,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.789.
dump.fcc_ni.79.,-4.0479400000000005,0.2024321251214255,-4.10593,11.32748538011696,1.6008468691022304,1.6858901994832571,0.3508771929824561,16213,54d93ee3,171,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.79.
dump.fcc_ni.790.,-4.220365416666667,0.07523273287254037,-4.21335,12.583333333333334,1.0179547554081032,0.9822815051843263,0.125,16360,ff15643c,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.790.
dump.fcc_ni.791.,-4.20592,0.08675899577465207,-4.2057649999999995,12.541666666666666,1.1025333147551268,1.0334920603923674,0.16666666666666666,16360,775e235c,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.791.
dump.fcc_ni.792.,-4.2164225,0.06891979612437983,-4.19022,12.5,1.06321906614239,0.9830877581747854,0.16666666666666666,16360,367149e9,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.792.
dump.fcc_ni.793.,-4.203423333333333,0.07800189137431861,-4.176325,12.333333333333334,1.307725096316589,1.2215106728228147,0.2916666666666667,16360,86a65e66,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.793.
dump.fcc_ni.794.,-4.21598125,0.0732186139503088,-4.2112300000000005,12.375,1.2445533509971602,1.1448433869873869,0.16666666666666666,16360,bb309206,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.794.
dump.fcc_ni.795.,-4.213603333333333,0.0870124341772443,-4.2111,12.583333333333334,1.0179547554081032,0.9822815051843263,0.125,16360,9e0b018f,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.795.
dump.fcc_ni.796.,-4.295675,0.01710419379726928,-4.29854,13.083333333333334,1.3113721705515067,0.6931471803599453,0.0,16372,51d33e3c,12,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.796.
dump.fcc_ni.797.,-4.282665833333334,0.028505788713023117,-4.288835,12.666666666666666,0.6513389472789296,0.7214636863925116,0.08333333333333333,16372,627c76cc,12,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.797.
dump.fcc_ni.798.,-4.281949999999999,0.012168985914274783,-4.28332,13.0,0.7385489458759964,0.5623351444188083,0.0,16372,50ee34da,12,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.798.
dump.fcc_ni.799.,-4.280830833333334,0.018923275931236022,-4.276260000000001,13.416666666666666,0.7929614610987591,0.3046360971492381,0.0,16372,a4c74b77,12,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.799.
dump.fcc_ni.8.,-4.235107727272727,0.07609243901690313,-4.257945,13.181818181818182,0.8528028654224418,0.5488743842849944,0.0,16362,d9b9501f,22,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.8.
dump.fcc_ni.80.,-4.048928043478261,0.1963231711421213,-4.009475,11.28804347826087,1.67223174011105,1.705803124221296,0.391304347826087,16200,2688d72a,184,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.80.
dump.fcc_ni.800.,-4.290756666666667,0.021295288566993305,-4.29553,13.083333333333334,0.7929614610987591,0.47413931285783734,0.0,16372,65e8c426,12,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.800.
dump.fcc_ni.801.,-4.215207692307692,0.10081989408078915,-4.259735,12.615384615384615,1.0228166239135177,0.9937390876265915,0.11538461538461539,16358,1bce361e,26,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.801.
dump.fcc_ni.802.,-4.217026538461538,0.09967502543535399,-4.252385,12.5,1.3038404810405297,1.190196628883377,0.23076923076923078,16358,923198e7,26,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.802.
dump.fcc_ni.803.,-4.211744615384616,0.09859710345566021,-4.24824,12.653846153846153,0.8458041235325207,0.8287418667808673,0.038461538461538464,16358,7586fd53,26,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.803.
dump.fcc_ni.804.,-4.219141153846154,0.09519239912206949,-4.263145,12.807692307692308,1.0590271297461937,0.8605492865589841,0.11538461538461539,16358,63445b52,26,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.804.
dump.fcc_ni.805.,-4.213894615384615,0.09146094454927832,-4.25125,12.807692307692308,1.1668498024760776,0.9937390876265915,0.11538461538461539,16358,c998c6b7,26,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.805.
dump.fcc_ni.806.,-4.224760909090909,0.0728205651165665,-4.254215,12.727272727272727,1.2414207752110245,1.0700473142904763,0.13636363636363635,16362,c9960518,22,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.806.
dump.fcc_ni.807.,-4.22933590909091,0.06817399557708007,-4.25868,12.5,1.185226520443204,1.073831322785844,0.13636363636363635,16362,5ad460f6,22,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.807.
dump.fcc_ni.808.,-4.234081818181818,0.07302779768438893,-4.274035,12.454545454545455,0.9625003513801572,1.0208880672106417,0.18181818181818182,16362,0818a519,22,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.808.
dump.fcc_ni.809.,-4.227773181818182,0.07086664695961499,-4.267015,13.045454545454545,1.0900971004051374,0.8018185522433373,0.09090909090909091,16362,5fd19355,22,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.809.
dump.fcc_ni.81.,-4.044624076086956,0.19519282620354544,-4.009025,11.309782608695652,1.6014719856397068,1.6714204787252238,0.33152173913043476,16200,8f3427a9,184,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.81.
dump.fcc_ni.810.,-4.228642727272728,0.07599873502592738,-4.256075,12.590909090909092,1.2595952074297865,1.1058898786247635,0.13636363636363635,16362,fc45281d,22,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.810.
dump.fcc_ni.811.,-4.20857375,0.07335212772543012,-4.189215,12.458333333333334,1.2150922908825974,1.173206115785261,0.20833333333333334,16360,06f2a1bd,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.811.
dump.fcc_ni.812.,-4.203987916666667,0.09011748713083027,-4.218975,12.25,1.1887150534341144,1.2130075655799042,0.2916666666666667,16360,5a9ad346,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.812.
dump.fcc_ni.813.,-4.208813333333333,0.07194982851396112,-4.2142800000000005,11.833333333333334,0.8681147322824312,1.2072391098264081,0.2916666666666667,16360,6ebab856,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.813.
dump.fcc_ni.814.,-4.210620416666667,0.07210841544563097,-4.20398,12.791666666666666,1.062366786192884,0.9189639828203728,0.08333333333333333,16360,15cd63a9,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.814.
dump.fcc_ni.815.,-4.203647916666666,0.08122415714654514,-4.197134999999999,12.375,1.2790111669635225,1.2226500445409156,0.25,16360,8c5e01fb,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.815.
dump.fcc_ni.816.,-4.239304090909091,0.07208409022398708,-4.268784999999999,12.818181818181818,1.0527227119356304,0.8641502028949701,0.13636363636363635,16362,871dc1b9,22,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.816.
dump.fcc_ni.817.,-4.228480000000001,0.07414515615299747,-4.265765,12.863636363636363,0.9902118361842986,0.7519304659146795,0.09090909090909091,16362,1a12e09b,22,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.817.
dump.fcc_ni.818.,-4.2324577272727275,0.06899632805494021,-4.25309,13.045454545454545,0.998917162649385,0.7732196074242825,0.045454545454545456,16362,962e202e,22,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.818.
dump.fcc_ni.819.,-4.236711818181818,0.07258781687336766,-4.263345,12.909090909090908,0.8678978933300583,0.7559829152446121,0.045454545454545456,16362,0f64caa4,22,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.819.
dump.fcc_ni.82.,-4.045411358695652,0.19431496234474593,-4.0133600000000005,11.38586956521739,1.615504219905706,1.6832219842835987,0.3804347826086957,16200,489235f3,184,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.82.
dump.fcc_ni.820.,-4.236216818181819,0.07815525564305974,-4.272825,12.863636363636363,0.8888437939499212,0.7732196074242825,0.045454545454545456,16362,573c0027,22,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.820.
dump.fcc_ni.821.,-4.2600838888888894,0.06381569824745684,-4.28674,12.88888888888889,0.7583952786593613,0.6365141680948128,0.0,16366,690639e9,18,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.821.
dump.fcc_ni.822.,-4.259582222222223,0.05275139056495052,-4.271695,12.277777777777779,1.127493605332358,1.0950778618205006,0.2777777777777778,16366,255dbbac,18,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.822.
dump.fcc_ni.823.,-4.2525916666666665,0.06162607691458518,-4.27726,12.88888888888889,1.0226199851298272,0.8486855574264172,0.1111111111111111,16366,2d0cbb42,18,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.823.
dump.fcc_ni.824.,-4.255081111111111,0.054901986344531806,-4.276105,13.166666666666666,0.9235481451827989,0.605797499172304,0.0,16366,f61d2d07,18,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.824.
dump.fcc_ni.825.,-4.255631111111111,0.057875080982170646,-4.279095,13.222222222222221,0.9428090415820634,0.605797499172304,0.0,16366,01bb3889,18,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.825.
dump.fcc_ni.826.,-4.2034075,0.09182105699856281,-4.235614999999999,12.25,1.0046189622236181,1.0789922075775833,0.2857142857142857,16356,b87210cd,28,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.826.
dump.fcc_ni.827.,-4.199756785714286,0.09399343188454104,-4.215175,12.607142857142858,1.2572540835836767,0.9381203295381307,0.2857142857142857,16356,a578a993,28,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.827.
dump.fcc_ni.828.,-4.203731071428571,0.09364388439185298,-4.23843,12.428571428571429,1.1683661091795523,1.1310992268876519,0.25,16356,bde50636,28,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.828.
dump.fcc_ni.829.,-4.2063425,0.10815703434684078,-4.27442,12.5,1.2322818340454909,1.0900122076391576,0.07142857142857142,16356,ec3479c6,28,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.829.
dump.fcc_ni.83.,-4.046266847826088,0.19421743342103537,-4.015525,11.48913043478261,1.649603795566484,1.6446258288379352,0.34782608695652173,16200,bf386f57,184,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.83.
dump.fcc_ni.830.,-4.2033325,0.09639359201942531,-4.2434650000000005,12.25,1.2656428610993908,1.2374256797772396,0.32142857142857145,16356,f5f88389,28,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.830.
dump.fcc_ni.831.,-4.217194166666666,0.07303396529171811,-4.20507,12.333333333333334,1.0072203103706698,1.1369943180594972,0.20833333333333334,16360,9fabf9fa,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.831.
dump.fcc_ni.832.,-4.21106375,0.08317143483361711,-4.204504999999999,12.291666666666666,1.1220775245117838,1.1523610726564941,0.2916666666666667,16360,cd8d4ee2,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.832.
dump.fcc_ni.833.,-4.211652083333333,0.07420828501613706,-4.21377,12.291666666666666,0.8586727202955211,1.0240102199942949,0.16666666666666666,16360,93c11c5a,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.833.
dump.fcc_ni.834.,-4.21371375,0.08295701232579276,-4.19874,12.916666666666666,1.3805061033726997,1.0104127534805414,0.125,16360,0e5a15d6,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.834.
dump.fcc_ni.835.,-4.204726666666667,0.08584692426521225,-4.20351,12.5,1.0215078369104984,1.024010219994295,0.16666666666666666,16360,e0c9a825,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.835.
dump.fcc_ni.836.,-4.183896666666667,0.11236120434414482,-4.16794,12.212121212121213,1.111237366564176,1.2227793157934692,0.24242424242424243,16351,c34ec8e0,33,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.836.
dump.fcc_ni.837.,-4.18331696969697,0.1110326211774283,-4.1949,12.212121212121213,1.192622524040396,1.2535061299777912,0.2727272727272727,16351,e3e32ffc,33,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.837.
dump.fcc_ni.838.,-4.181651212121213,0.10776091982827003,-4.16898,12.393939393939394,1.2484839290964547,1.209997454986196,0.18181818181818182,16351,48d1c03c,33,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.838.
dump.fcc_ni.839.,-4.166866060606061,0.10297335425789148,-4.17754,12.424242424242424,1.275497526220235,1.2004978318698047,0.21212121212121213,16351,dc034c3c,33,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.839.
dump.fcc_ni.84.,-4.048302717391304,0.1920969526052553,-4.008884999999999,11.494565217391305,1.6229140714021626,1.616797538494132,0.41304347826086957,16200,cfdaba41,184,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.84.
dump.fcc_ni.840.,-4.185942424242424,0.10516707686552579,-4.17339,12.242424242424242,1.0615526079257398,1.1750473829454873,0.2727272727272727,16351,f9ffadfb,33,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.840.
dump.fcc_ni.841.,-4.206174375,0.10421582920872097,-4.256365000000001,12.59375,0.8747119341485718,0.8803384784456416,0.15625,16352,0d59f5ab,32,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.841.
dump.fcc_ni.842.,-4.19899,0.10749426931461914,-4.245235,12.46875,1.0771639884736754,1.1013788216158176,0.15625,16352,1e401e72,32,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.842.
dump.fcc_ni.843.,-4.19777375,0.10164695402668601,-4.249639999999999,12.53125,0.8418250143816763,0.9470571519825082,0.125,16352,d0c705af,32,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.843.
dump.fcc_ni.844.,-4.2117159375,0.09847310193928267,-4.26393,12.78125,1.0696509831746295,0.9333939006080587,0.09375,16352,2484a17f,32,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.844.
dump.fcc_ni.845.,-4.200891875,0.09704441359127376,-4.24193,12.53125,0.9152604071537377,0.9594899932903025,0.15625,16352,f45ef991,32,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.845.
dump.fcc_ni.846.,-4.182937878787879,0.11352623000207862,-4.19882,12.272727272727273,1.2316839913490207,1.184306998950379,0.3333333333333333,16351,d13dc746,33,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.846.
dump.fcc_ni.847.,-4.182302121212121,0.1197977973962162,-4.1689,12.454545454545455,1.3012232007545124,1.1262606597061398,0.15151515151515152,16351,70a540ff,33,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.847.
dump.fcc_ni.848.,-4.1789078787878795,0.11793196488753527,-4.15624,12.181818181818182,1.2362884335417406,1.2765339052604439,0.24242424242424243,16351,4bbf6893,33,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.848.
dump.fcc_ni.849.,-4.1785845454545445,0.11322748945957505,-4.16806,12.484848484848484,1.1758298165873144,0.9470571519825082,0.30303030303030304,16351,5a2329ed,33,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.849.
dump.fcc_ni.85.,-4.039811557788944,0.19047465390409368,-4.07485,11.125628140703517,1.660381020654463,1.7433498958590357,0.39195979899497485,16185,e32c42b2,199,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.85.
dump.fcc_ni.850.,-4.177139696969697,0.10689733440563569,-4.19411,12.212121212121213,0.9272801544562921,1.0799113569064787,0.2727272727272727,16351,d254afb0,33,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.850.
dump.fcc_ni.851.,-4.2117820833333335,0.0750947949900754,-4.207465,12.208333333333334,1.2150922908825974,1.2189803598312638,0.3333333333333333,16360,018d84b5,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.851.
dump.fcc_ni.852.,-4.21936375,0.07216968891695173,-4.22107,12.458333333333334,1.1025333147551268,1.061208440605252,0.20833333333333334,16360,dd546ca6,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.852.
dump.fcc_ni.853.,-4.208533333333333,0.07517548846975765,-4.200315,12.208333333333334,1.0206207261596574,1.154822255835432,0.20833333333333334,16360,819d0122,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.853.
dump.fcc_ni.854.,-4.208285,0.08352864335585468,-4.198895,12.625,1.2091139407595672,1.1051267884104863,0.16666666666666666,16360,5fd3662e,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.854.
dump.fcc_ni.855.,-4.20888875,0.07215733403397953,-4.19298,12.291666666666666,0.954584665735822,1.0593845930422399,0.20833333333333334,16360,4dfe25f0,24,standard,/home/santi-simaf/Escritorio/databases/database_procesada/dump.fcc_ni.855.
